excessFee,rrp,balanceRRP,oldBalanceRRP,productName,productDesc,coverage,productCode,policyStartDate,policyEndDate,policyStatus,retailerName,deviceType,make,model,purchaseDate,deviceCost,relationship,channel,claimType,country,status,turnOnOff,touchScreen,smashed,frontCamera,backCamera,frontOrBackCamera,audio,mic,buttons,connection,charging,other,issueDesc,policy_duration_days,purchase_to_policy_days,desc_length,desc_word_count,has_redacted_pii,target,excess_to_rrp_ratio,balance_change,has_balance_change,device_condition_score,device_issues_count,device_not_assessed_count,desc_sentence_count,desc_has_newlines,desc_uppercase_ratio,desc_exclamation_count,desc_question_count,is_policy_active,policy_start_month,policy_start_dayofweek,coverage_encoded,claimType_encoded,country_encoded,channel_encoded,relationship_encoded,deviceType_encoded,productCode_freq,retailerName_freq,model_freq,excess_rrp_by_claimtype,country_decline_rate,claimType_decline_rate
59.0,1249.0,1249.0,1249.0,NL_ADLD_24M_UPFRONT_SMARTPHONE,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD24,2022-04-28,2024-04-28,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA10,2022-04-28,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,0,1,0,0,1,1,0,0,0,-1,"I was going down the stairs at my house and my phone droped from my pocket, falling several steps and hiting the ceramic floor. The back of the phone shattered and the camera **** got scratched, so night photos all have light flares.",731,0,233,43,1,1,0.04723779023218575,0.0,0,5,4,0,3,0,0.008583690987124463,0,0,1,4,3,0,0,1,2,0,2,0.029892248870351062,0.0,0.010763888888888889,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-09-02,2024-09-02,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA119,2023-09-02,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,0,1,1,0,1,1,0,0,0,-1,"Ik was vroeg in de ochtend *** de honden *** *** uit *****, *** was donker dus de *** niet gezien dus werd om ver getrokken door *** *** de honden met gevolg kwam ter ***. Met als uit komst *** kleine haar scheurtje net ***** de selfie camera. Wellicht ontstaan door de druk *** mogelijk de rits sluiting of *** de knoop *** de *** .",366,0,333,67,1,1,0.037365421152628246,0.0,0,6,3,0,4,0,0.009009009009009009,0,0,1,9,5,0,0,1,2,0,2,0.09697601668404589,0.7133783247320366,0.04548611111111111,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC_EPP,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade ,ADLD,NLADLD1241,2023-03-02,2024-03-02,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA104,2023-03-02,0,self,Online Portal,Accidental Damage,NL,Declined,1,1,0,1,1,0,1,1,0,0,0,-1,"Ik **** niet exact *** **** de ****** er zit, maar opeens viel me *** kleine kras in *** scherm op bij *** in *** zonlicht houden. Nu mijn WUAWEI care nog geldt, leek mij *** goed moment om de mogelijke ****** te herstellen. Ik **** namelijk niet of *** invloed heeft op de waterdichtheid *** de telefoon.",366,0,305,58,1,0,0.037365421152628246,0.0,0,6,3,0,4,0,0.029508196721311476,0,0,1,3,3,0,0,1,2,0,2,0.020507473062217587,0.7133783247320366,0.05138888888888889,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1819.0,1819.0,1819.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC_EPP,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade ,ADLD,NLADLD1241,2023-03-02,2024-03-02,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA117,2023-03-02,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,0,1,1,0,1,1,0,0,0,-1,"*** toestel lag op *** tafel, waar tijdens *** opruimen *** metalen pin op viel, deze heeft *** scherm flink beschadigd, hier zit nu *** deuk in en is gebarst",366,0,158,30,1,1,0.032435404068169325,0.0,0,5,4,0,1,0,0.0,0,0,1,3,3,0,0,1,2,0,2,0.020507473062217587,0.7133783247320366,0.005555555555555556,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1819.0,1819.0,1819.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC_EPP,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade ,ADLD,NLADLD1241,2023-03-02,2024-03-02,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA152,2023-03-02,0,self,Online Portal,Liquid Damage,NL,Completed,1,1,0,0,0,0,0,0,0,0,0,-1,"Smartphone normaal gebruikt, **** uiterlijke beschadigingen,  netjes onderhouden,  naar mijn weten nooit in water gevallen en nu toch al vaker  meldingen tijdens *** opladen met *** luide pieptoon, dat  er vocht is geconstateerd en *** opladen onmiddellijk dient te ****** gestaakt. Foto's maken *** *** *** vlak blijken niet egaal *** te zijn. Daar vochtschade niet ***** fabrieksgarantie valt en de telefoon hiervan *** melding maakt, claim ik de ****** *** reparatie/vervanging op mijn WUAWEI Care+ verzekering.",366,0,514,77,1,1,0.032435404068169325,0.0,0,2,7,0,4,0,0.019455252918287938,0,0,1,3,3,0,1,1,2,0,2,0.020507473062217587,0.7133783247320366,0.013541666666666667,0.06636363742479291,0.8258317025440313,0.8059701492537313
59.0,1349.0,1349.0,1349.0,NL_ADLD_24M_UPFRONT_SMARTPHONE,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD24,2022-02-18,2024-02-18,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA5,2022-02-18,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,0,1,1,0,1,1,0,0,0,-1,Ik heb mijn telefoon perongeluk ***** ****** in **** tijdens *** opgaan *** de trap. Hierbij viel de telefoon hard *** de trap naar beneden. De voor als achterkant is daardoor kapot en me scherm reageert na *** incident vaak niet ****.,730,0,235,42,1,1,0.04373610081541883,0.0,0,5,4,0,4,0,0.01276595744680851,0,0,1,2,4,0,0,1,2,0,2,0.029892248870351062,0.0,0.03229166666666667,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-11-02,2024-11-02,Active,PSFM RETAIL ELECTRONICS,SMARTPHONES,WUAWEI,WUAWEI-AAA104,2023-11-02,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,0,1,1,0,1,1,0,0,0,-1,*** telefoon toestel viel uit mijn hand met *** scherm naar beneden gericht op de grond. Rechtsboven is scherm beschadigd en zijn felgekleurde pixels te ****.,366,0,158,26,1,1,0.037365421152628246,0.0,0,5,4,0,3,0,0.006329113924050633,0,0,1,11,3,0,0,1,2,0,2,0.09697601668404589,0.027788805081381502,0.05138888888888889,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1649.0,1649.0,1649.0,NL_MANDATORY_ADLD_1Y_UPFRONT_TABLET_TABS9_EPP,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1254,2023-06-08,2024-06-08,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA335,2023-06-08,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,0,1,1,0,1,1,0,0,0,-1,"Apparaat gevallen barst in scherm en batterij vrij snel leeg, **** niet of er tijdens *** nog **** beschadegingen zijn. Ik gebruikte *** apparaat zelf",366,0,150,25,1,1,0.035779260157671314,0.0,0,6,3,0,2,0,0.013333333333333334,0,0,1,6,3,0,0,1,2,0,2,0.0010427528675703858,0.7133783247320366,0.0010416666666666667,0.07505392774688778,0.8258317025440313,0.8453038674033149
35.0,579.0,249.19,249.19,NL_ADLD_24M_UPFRONT_TABLET,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD2401,2022-07-13,2024-07-13,Active,,TABLET,WUAWEI,WUAWEI-AAA85,2022-07-13,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,0,1,1,0,1,1,0,0,0,-1,"Tablet lag op tafel. Bij *** pakken *** de krant gleed hij ***, waardoor hij op de grond terecht kwam. Bij *** bekijken viel *** op dat in de rechter bovenhoek de beschadiging zit met enkele scheuren op *** beeldscherm\n",731,0,220,40,1,1,0.06044905008635579,0.0,0,6,3,0,3,0,0.013636363636363636,0,0,1,7,2,0,0,1,2,0,3,0.0010427528675703858,0.0,0.001736111111111111,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1449.0,1449.0,1449.0,NL_DISCOUNT_ADLD+THEFT_24M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT2403,2022-04-14,2024-04-14,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA9,2022-04-14,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,0,1,1,0,1,1,0,0,0,-1,Telefoon viel uit mijn *** **** ik *** probeerde te pakken. Hij viel **** met *** scherm op de grond. *** scherm is daardoor gebarsten en niet **** waterdicht,731,0,158,29,1,1,0.04071773636991028,0.0,0,6,3,0,3,0,0.012658227848101266,0,0,1,4,3,1,0,1,2,0,2,0.012860618700034758,0.7133783247320366,0.014930555555555556,0.07505392774688778,0.8258317025440313,0.8453038674033149
139.0,1319.0,1319.0,1319.0,NL_MANDATORY_ADLD_1Y_UPFRONT_SMARTPHONE_Q5B5,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1247,2023-03-08,2024-03-08,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA176,2023-03-08,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,0,1,1,0,1,1,0,0,0,-1,Telefoon gleed uit m'n handen en stote op m'n beugel. Er zit nu *** deuk/breuk in *** midden *** *** scherm. Ook zie je *** kleurrijke verkleuring langs de breuklijn. ,366,0,167,30,1,1,0.10538286580742987,0.0,0,6,3,0,4,0,0.017964071856287425,0,0,1,3,2,0,0,1,2,0,2,0.05387556482446993,0.7133783247320366,0.009375,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-02-23,2024-02-23,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA104,2023-02-23,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,0,1,1,0,1,1,0,0,0,-1,De telefoon is gevallen *** de nacht kastje op de grond met *** beeld ***** de grond\ntijdens *** trillen. Ik heb de WUAWEI smart case maar de klep **** open *** de voorkant,365,0,173,33,1,1,0.037365421152628246,0.0,0,6,3,0,2,0,0.046242774566473986,0,0,1,2,3,0,0,1,2,0,2,0.09697601668404589,0.7133783247320366,0.05138888888888889,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1569.0,1569.0,1569.0,NL_ADLD+THEFT_12M_MONTHLY_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT12,2024-03-02,2025-03-02,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA244,2024-03-02,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,0,0,1,0,1,1,0,0,0,-1,Ik *** gevallen met mijn telefoon in mijn *** daar *** ik op terecht gekomen waardoor *** gehele is scherm is gebarsten. Ondanks dat hij in *** ***** hoes zat. De barsten zitten over *** **** scherm maar bovenaan is *** bijzonder erg waardoor de selfie camera achter barsten zit en er *** stukje glas uit is waardoor de telefoon zeker niet waterbestendig **** is.,365,0,363,65,1,1,0.03760356915232632,0.0,0,5,4,0,4,0,0.008264462809917356,0,0,1,3,5,1,0,1,2,0,2,0.026416405978449773,0.0,0.001388888888888889,0.07505392774688778,0.8258317025440313,0.8453038674033149
109.0,1199.0,1199.0,1199.0,NL_ADLD_12M_UPFRONT_SMARTPHONE,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1203,2023-09-28,2024-09-28,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA222,2023-09-28,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,0,1,1,0,0,0,0,0,0,-1,***** *** naar winkel geweest *** zeggen dat me stoestel hinch is opgelopen hinch is soort ****** *** binnen volgens de WUAWEI winkel op de mosplein in ********* dat *** niet ***** de garantie vlat omdat volgens monteur is er *** ****** maar op mijn toestel is echt **** deuken te **** of groor kras *** *** *** heb ****** krassen door de cover maar goed dus bij deze graag u hulp mvg ******************* ,366,0,405,74,1,1,0.09090909090909091,0.0,0,3,6,0,1,0,0.014814814814814815,0,0,1,9,3,0,0,1,2,0,2,0.024330900243309004,0.0,0.002777777777777778,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-02-25,2024-02-25,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA139,2023-02-25,0,self,Online Portal,Accidental Damage,NL,Completed,0,0,0,0,0,0,0,0,0,0,0,-1,Toestel is uit mijn handen gevallen op de grond waardoor de achterkant en zeikant *** de telefoon zijn beschadigd. Tevens is de accu ook niet **** zoals *** geweest is. ,365,0,169,30,1,1,0.037365421152628246,0.0,0,0,9,0,3,0,0.011834319526627219,0,0,1,2,5,0,0,1,2,0,2,0.09697601668404589,0.7133783247320366,0.024305555555555556,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1399.0,1399.0,1399.0,NL_ADLD_12M_UPFRONT_SMARTPHONE,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1203,2023-08-18,2024-08-18,Active,BREDA SES,SMARTPHONES,WUAWEI,WUAWEI-AAA135,2023-08-18,0,self,Online Portal,Accidental Damage,NL,Completed,0,0,0,0,0,0,0,0,0,0,0,-1,fold down on my work. from              scafolding. from ***** *****.          front screne and back is broken. can you tell me where i can reperation.,366,0,151,24,1,1,0.04217298070050036,0.0,0,0,9,0,6,0,0.0,0,0,1,8,4,0,0,1,2,0,2,0.024330900243309004,0.0015879317189360857,0.01423611111111111,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-02-03,2024-02-03,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA104,2023-02-03,0,self,Online Portal,Accidental Damage,NL,Completed,1,1,0,1,1,0,1,1,0,0,0,-1,Mijn ***** gebruikte zijn telefoon en deze viel op de grond. Doordat hij *** had gebruikt was *** flapje *** de hoes open. Nu zit er *** barst in *** scherm.,365,0,157,31,1,1,0.037365421152628246,0.0,0,6,3,0,4,0,0.01910828025477707,0,0,1,2,4,0,0,1,2,0,2,0.09697601668404589,0.7133783247320366,0.05138888888888889,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1349.0,1349.0,1349.0,NL_ADLD_24M_UPFRONT_SMARTPHONE,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD24,2022-03-25,2024-03-25,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA14,2022-03-25,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,0,1,1,0,1,1,0,0,0,-1,"Scherm gebroken nadat toestel uit mijn *** gevallen is. \nUSB ****** wordt steeds erger, bij store al eens pluis eruit ***** *****, maar *** lijkt nu niet **** te werken",731,0,169,30,1,1,0.04373610081541883,0.0,0,5,4,0,2,0,0.023668639053254437,0,0,1,3,4,0,0,1,2,0,2,0.029892248870351062,0.0,0.016666666666666666,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1049.0,1049.0,1049.0,NL_ADLD+THEFT_24M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT24,2022-05-12,2024-05-12,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA112,2022-05-12,0,self,Phone Call,Accidental Damage,NL,Completed,1,1,-1,1,1,-1,1,1,0,-1,-1,-1,Toestel is gevallen toe ik *** *** trap af ***** lopen. Toestel viel *** flinke hoogte. *** niet **** waar en wat *** toestel geraakt heeft tijdens de ***. Maar **** ik toestel opraapte *** de grond was *** scherm kapot. ,731,0,221,41,1,1,0.05624404194470925,0.0,0,6,1,2,5,0,0.013574660633484163,0,0,1,5,3,1,0,1,3,0,2,0.021897810218978103,0.0,0.0038194444444444443,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1399.0,1161.82,1161.82,NL_ADLD+THEFT_12M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1203,2023-06-04,2024-06-04,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA127,2023-06-04,0,self,Online Portal,Accidental Damage,NL,Completed,0,0,0,0,0,0,1,0,0,0,0,-1,De telefoon viel uit mijn broekzak. **** zag ik de barsten en dat de camera beschadigd is. De zelfde *** reageerde *** bovenste stuk *** *** scherm niet ****. En nu ook *** *** scherm. Wat *** en uit gaat automatisch,366,0,216,41,1,1,0.04217298070050036,0.0,0,1,8,0,5,0,0.018518518518518517,0,0,1,6,6,1,0,1,2,0,2,0.015988877302745917,0.7133783247320366,0.017013888888888887,0.07505392774688778,0.8258317025440313,0.8453038674033149
139.0,1319.0,1319.0,1319.0,NL_MANDATORY_ADLD_1Y_UPFRONT_SMARTPHONE_Q5B5,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1247,2023-02-08,2024-02-08,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA176,2023-02-08,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,0,1,1,0,1,1,0,0,0,-1,"Als eigenaar, ***********************, had ik mijn telefoon bij me. **** ik in de auto stapte om naar mijn werk te gaan, viel mijn Z **** 5 helaas met *** scherm naar beneden op de grond. *** belandde op *** ***** oneven betonnen ondergrond, waarbij *** meerdere ***** over de grond gleed. Daarbij is *** grote scherm beschadigd geraakt, ook *** de **** *** *** scherm. Ik *** mijn telefoon wel leegmaken via HDMI.",365,0,414,73,1,1,0.10538286580742987,0.0,0,5,4,0,6,0,0.01932367149758454,0,0,1,2,2,0,0,1,2,0,2,0.05387556482446993,0.0,0.009375,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1009.0,1009.0,1009.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC_EPP,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade ,ADLD,NLADLD1241,2023-02-15,2024-02-15,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA120,2023-02-15,0,self,Online Portal,Accidental Damage,NL,Completed,0,1,0,1,0,0,0,0,0,0,0,-1,"Ik *** naar *** pizza restaurant gereden en **** ik de pizza dozen in me hand had **** ik rustig naar de auto, ondertussen werd ik zo *** beetje onderschept door *** fietser die mij niet zag en ik *** ook niet vanwege de pizza dozen in me handen zegmaar, en **** viel ik op de grond en naarmate ik viel, viel me telefoon ook half uit me broekzak tijdens de *** waardoor er ****** is onstaan ",365,0,391,77,1,1,0.05847373637264618,0.0,0,2,7,0,1,0,0.0025575447570332483,0,0,1,2,2,0,0,1,2,0,2,0.020507473062217587,0.7133783247320366,0.005555555555555556,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,899.0,899.0,899.0,NL_ADLD+THEFT_12M_MONTHLY_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT12,2024-07-02,2025-07-02,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA202,2024-07-02,0,self,Online Portal,Accidental Damage,NL,Declined,1,1,0,1,1,0,1,1,0,0,0,-1,Mijn telefoon is per ongeluk gevallen waarbij de scherm *** zwarte vlek heeft. Alles doet *** nog. Ik heb mailcontact ***** betreft mijn verzekering. *** mailcontact is gelopen via mijn andere email ********************************************. *** betreft de verlening *** mijn verzekering ,365,0,291,40,1,0,0.06562847608453838,0.0,0,6,3,0,5,0,0.010309278350515464,0,0,1,7,1,1,0,1,2,0,2,0.026416405978449773,0.0,0.005902777777777778,0.07505392774688778,0.8258317025440313,0.8453038674033149
139.0,1319.0,1319.0,1319.0,NL_MANDATORY_ADLD_1Y_UPFRONT_SMARTPHONE_Q5B5,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1247,2023-02-08,2024-02-08,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA178,2023-02-08,0,self,Online Portal,Accidental Damage,NL,Declined,1,0,0,1,1,0,1,1,0,0,0,-1,Ik pakte *** toestel en eed *** toestel open en er verscheen *** zwarte streep op *** scherm en *** scherm reageerde gelijk niet **** op aanrakingen en *** **** **** **** ,365,0,171,32,1,0,0.10538286580742987,0.0,0,5,4,0,1,0,0.005847953216374269,0,0,1,2,2,0,0,1,2,0,2,0.05387556482446993,0.0,0.020833333333333332,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-02-03,2024-02-03,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA119,2023-02-03,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,0,1,1,0,1,1,0,0,0,-1,******** lag op de laptop en de laptop lag op de tafel. De *** is er op gesprongen waardoor de telefoon en laptop viel. *** **** *** de laptop kwam boven op *** scherm *** de S23 Ultra,365,0,184,38,1,1,0.037365421152628246,0.0,0,5,4,0,3,0,0.016304347826086956,0,0,1,2,4,0,0,1,2,0,2,0.09697601668404589,0.7133783247320366,0.04548611111111111,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-02-21,2024-02-21,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA111,2023-02-21,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,0,1,1,0,1,1,0,0,0,-1,Mijn telefoon lag op tafel. Tijdens *** afruimen *** de tafel viel de telefoon per ongeluk op de grond. Sinds **** werkt *** touchscreen af en toe niet goed. *** reageert af en toe gedurende *** tijdje niet goed. Daarnaast ook ****** *** *** frame *** de telefoon.,365,0,264,48,1,1,0.037365421152628246,0.0,0,5,4,0,6,0,0.015151515151515152,0,0,1,2,1,0,0,1,2,0,2,0.09697601668404589,0.7133783247320366,0.012847222222222222,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1349.0,751.45,751.45,NL_DISCOUNT_ADLD_24M_UPFRONT_SMARTPHONE,WUAWEI Care+ Accidentele schade en vloeistofschade,ADLD,NLADLD2403,2022-02-20,2024-02-20,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA22,2022-02-21,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,0,1,1,0,1,1,0,0,0,-1,"***** ****** op ************************, **** *** *** scherm raakte de grond eerst. Er is *** barst, scherm doet **** en er zitten wat krassen op de behuizing. De mindere batterij en sommige krassen komen door gebruik.",730,-1,219,36,1,1,0.04373610081541883,0.0,0,5,4,0,4,0,0.0091324200913242,0,0,1,2,6,0,0,1,2,0,2,0.013555787278415016,0.7133783247320366,0.025694444444444443,0.07505392774688778,0.8258317025440313,0.8453038674033149
99.0,1569.0,1569.0,1569.0,NL_ADLD+THEFT_12M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT1203,2024-10-02,2025-10-02,Active,,SMARTPHONES,WUAWEI,WUAWEI-AAA209,2024-10-02,0,self,Online Portal,Theft,NL,Declined,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Im the owner of the device that was stolen by a dark guy in *****. The case was reported to the police! the guy was wearing a black jumper and black jeans.,365,0,155,32,1,0,0.06309751434034416,0.0,0,0,0,9,4,0,0.012903225806451613,1,0,1,10,2,1,2,1,2,0,2,0.015988877302745917,0.0,0.009027777777777777,0.10496246637074981,0.8258317025440313,0.7959183673469388
139.0,1199.0,1199.0,1199.0,NL_MANDATORY_ADLD_1Y_UPFRONT_SMARTPHONE_Q5B5,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1247,2023-09-29,2024-09-29,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA313,2023-09-29,0,self,Online Portal,Accidental Damage,NL,Completed,0,0,0,0,0,0,0,0,0,0,0,-1,I was in a friend party and I was takin a picture in the valcony and someone accidentally moved the hand and the phone fall down from the building leaving the screen broken.,366,0,173,33,0,1,0.11592994161801501,0.0,0,0,9,0,2,0,0.011560693641618497,0,0,1,9,4,0,0,1,2,0,2,0.05387556482446993,0.7133783247320366,0.0010416666666666667,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1399.0,1399.0,1399.0,NL_ADLD+THEFT_24M_UPFRONT_SMARTPHONE,"WUAWEI Care+ Onopzettelijke Schade, Vloeistofschade en Diefstal",ADLD/THEFT,NLADLDTHEFT24,2023-07-11,2025-07-11,Active,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA135,2023-07-11,0,self,Online Portal,Accidental Damage,NL,Completed,1,0,0,1,1,0,1,1,0,0,0,-1,"My phone fell off my couch to the ground with the screen on the floor. Even though I had a WUAWEI screen protector and a cover, they didn't help, and it got broken.",731,0,164,33,0,1,0.04217298070050036,0.0,0,5,4,0,3,0,0.054878048780487805,0,0,1,7,1,1,0,1,2,0,2,0.021897810218978103,0.7133783247320366,0.01423611111111111,0.07505392774688778,0.8258317025440313,0.8453038674033149
59.0,1579.0,1579.0,1579.0,NL_MANDATORY_ADLD_12M_UPFRONT_SMARTPHONE_FOC,WUAWEI Care+ Onopzettelijke Schade en Vloeistofschade,ADLD,NLADLD1240,2023-05-02,2024-05-02,Grace Period,WUAWEI eStore,SMARTPHONES,WUAWEI,WUAWEI-AAA104,2023-05-02,0,self,Email,Accidental Damage,NL,Completed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Ik heb zelf de telefoon ***** ****** terwijl ik op de bank zat, deze viel heel vervelend op de poot *** de salontafel.\nDe telefoon viel absoluut niet hard, wel zit er *** barst in *** scherm en loopt er *** grote streep door *** scherm heen..",366,0,243,46,1,1,0.037365421152628246,0.0,0,0,0,9,3,0,0.00823045267489712,0,0,0,5,1,0,0,1,0,0,2,0.09697601668404589,0.7133783247320366,0.05138888888888889,0.07505392774688778,0.8258317025440313,0.8453038674033149
