excessFee,rrp,excess_to_rrp_ratio,device_condition_score,device_issues_count,device_not_assessed_count,turnOnOff,touchScreen,frontCamera,backCamera,audio,mic,desc_length,desc_word_count,desc_sentence_count,desc_has_newlines,desc_uppercase_ratio,desc_exclamation_count,desc_question_count,has_redacted_pii,policy_duration_days,purchase_to_policy_days,is_policy_active,policy_start_month,policy_start_dayofweek,coverage_encoded,claimType_encoded,country_encoded,channel_encoded,deviceType_encoded,productCode_freq,retailerName_freq,model_freq,llm_damage_type,llm_damage_severity,llm_incident_clarity,llm_incident_type,llm_user_at_fault,llm_is_gradual_wear,llm_has_police_report,llm_emotional_tone,llm_device_functional,llm_third_party_involved
-0.253840806203286,0.3525377733698825,0.22826151810183554,-0.2471373438011936,-0.28840329445737606,-0.2949080081727749,-0.010249694918284456,-0.22217628093032768,-0.02753821213994835,-0.006068980632358048,0.029855892777183254,-0.0033875634594692995,0.9851123557245799,-0.44989723641459756,0.4563692593910212,0.0,0.2755814045397854,-0.022209580778444583,0.029089077238301998,-0.037643679086161216,0.12882170739107576,-0.14010854643124906,0.005761506930821387,-0.24291724182525673,1.3697756034269513,0.02305924440552186,-0.024295009980073556,-0.004884994346161949,-0.3151279635790958,0.04714444029602914,-0.25180035982077315,0.18674402075794724,0.15095051536651424,0.12578212053408774,-0.2716871077870627,-0.027083698392208574,0.23406410867812333,0.12901800956967258,0.17841809477767642,0.019847672078617214,-0.018472420587578996,0.07745729689331936,0.012035482151550814
-0.17474958270642932,0.5105138695745349,-0.16053707997000896,-0.3206423240654464,-0.19003009936356008,-0.3792297015665577,-0.037092353137414116,-0.10127526467541323,0.01487161861761028,-0.005987901835486354,0.01703636402925459,0.009168048840616583,1.8994841947097816,-0.015042901772175871,0.6603777227831036,0.0,0.41520348737233276,-0.02041766717768772,0.02663288552569186,-0.03152575315201832,0.15210163042306962,-0.014364574469601836,0.005044547834536283,0.19883289455686912,-0.19273684087175377,-0.029364519729817726,-0.019118499094938096,0.0033603195055587906,-0.3378201041709624,0.05110278675497883,-0.5164632195603649,0.16680921708732854,-0.648125165041641,0.160553594922314,0.8660363269802839,-0.13007415765463412,0.6822372054762104,0.13593923331663682,0.07794590313481167,0.019261330524602747,-0.036309384291154864,-0.8956702895474811,-0.016489997378245965
-0.21613640979923282,0.5640920499050823,0.0267116819776625,-0.006700405332895795,-0.4011555495100602,-0.42684498730092957,-0.01695001825425487,0.10128031724056341,0.042047297387324725,-0.0024644274929604623,0.01635019066656781,-0.008807253238499266,-0.7072016419380691,0.47935706983167675,0.07609820044487312,0.0,0.7866853459720493,-0.02539917008878136,0.024955520498042137,-0.048895571133964616,-0.21234126695377745,-0.018106896964574546,0.007617219837606785,0.28046536044207054,-0.16585331477217669,0.10353170583466925,-0.029434118294054554,0.004729938179832347,-0.32364275183490043,0.045047233656677975,1.2119135420721379,-0.03838121436890154,0.47642860094418893,0.11163051310292392,-0.3376673325094957,0.13103399628217707,0.5731000616046826,0.07706191594853609,0.16371606491683827,0.012291013416848818,-0.06374297060662758,0.04397146596535193,-0.008853853596470855
-0.17260854525858274,-1.020760118496362,0.04110754929865395,-0.19486115286609282,-1.0750621190093785,-0.5703623380067807,-0.010298429125796088,-0.26765969407199025,0.024328879717908505,0.033635495603416284,0.011344899483664302,0.0034749485004466427,-1.2835699252305501,-0.11979822355723015,-0.728772833034325,0.0,0.3787243560329465,-0.024308766678097577,0.01889387859293483,-0.048783509501945634,-0.49852236433381913,-0.1775022048974071,0.008416587167090081,-1.8296935038990843,-0.6497898023480563,0.1604052272290847,-0.02519402733020477,0.00633632917613715,-0.35550736049363835,0.03801940159187158,-0.25452191147639647,-0.2923111889984322,-0.5182907625965841,-0.05373393561617212,-0.7418876959441327,-0.21335683031681899,0.22343037110725458,0.037328835621037476,0.1640000331574071,-0.9165848362803665,-0.053831062194890984,0.17553197291549097,-0.20707773124351206
-0.12580644942001148,0.49655256950193283,-0.1036608394997257,0.10773943037940342,0.0883321001238333,-0.13840556064799342,0.07252976704520961,0.24466099153977738,-0.049947539594480735,0.03904661443720232,-0.02650208624176039,0.06960339430738753,-0.15284151517162686,-0.3130431568791615,0.3810511782908326,0.0,-0.6906113856790175,1.07858652396016,0.039747012922842336,-0.035743832841484344,0.07212297784371698,0.026093299805432582,0.007845166416895906,0.023085788085899134,-0.18705575918664782,0.08182672932962437,-0.03399027484945149,0.0031783412058522444,-0.19030607359849783,0.054606030384529346,1.247643522658421,0.004578972788599909,0.26229767400237847,-0.0890676048660456,0.8239740351122891,0.48531524812669713,1.278688934484345,0.3376352682729551,0.13066296276559677,0.009207044411699325,-0.011426278897925274,0.24947208609401877,-0.005754736974108988
-0.0459102927713039,-0.3594001126501396,0.2748587289220704,-0.11794951750457909,-0.05271477889040288,-0.4814729436016142,-0.04893992829422724,0.16452830091327217,-0.15845983295253865,0.020726602153702096,-0.054485837260268816,0.15744719945947117,0.1965124110415213,1.4138104231011484,0.06185400266819507,0.0,0.1949047701845296,-0.02088318755553541,0.03749168757513116,-0.03047443334649643,0.22193347029185514,0.02152791995326543,0.010126990488428831,-0.288922916647448,0.19496578918484506,0.1106212436012506,-0.030565209755298278,0.006165157729248406,-0.3169296918212851,0.05206830927635056,0.00512899825001759,0.03952910610260065,0.6980510291656029,0.2265273265289868,-0.17152514764853277,0.17378172594828764,0.48248772661047884,0.16194041040279933,0.2373798074016758,-0.29529694001118345,-0.02335306167387798,0.026820243361749128,1.5270765225074612e-06
-0.08810949224530734,1.3438296257755669,-0.09050725558265421,-0.20327241819928057,-0.47352445337531873,-0.43065073261405973,-0.014234122931772772,-0.07780429415349528,0.017095718575522993,0.017538087395990956,0.04292668475226523,-0.0025605852184124476,2.240417082693227,-0.026162067564474475,0.10893519370032353,0.0,-0.6315574132046791,-0.02180236835623429,0.030599555944725056,-0.04916164023828041,-0.00854809085608276,0.6815279724984367,0.004029068690985549,-0.40899148769040633,0.07443334430466268,-0.04307985715608751,-0.026127091029841936,-0.006404548978283085,-0.21682333530145662,0.043143541428604375,-0.5770388338386404,0.2809160661668629,-0.2373979871065828,0.21440514795963309,-0.541956175797041,-0.08413996762149921,0.19420778237121772,0.1522884860002683,0.13727523472217842,0.02766399202633732,0.008623770440553132,0.19271986951413317,0.011573443114492233
-0.12742507629390543,0.5441948476828695,-0.09279948997366132,0.0583261958646637,-0.2950444149392001,-0.39297231013528683,-0.039572169054739675,0.12065829775097174,-0.1588741358716693,0.051173281236782775,-0.014628787468855474,0.09839053193916679,-0.2615997285003944,0.1870191140422525,-0.07528024992058255,0.0,1.6729087830859342,-0.010399352552242816,0.029689926691525828,-0.030301699368830152,0.162663333403108,-0.0067656293852567636,0.003878377615355231,0.027033587774059075,1.419332337840054,-0.014682104610625973,-0.029329672124165717,0.003876243369146985,4.430146194606669,0.046300707948360595,-0.9539240879622466,-0.0412097470131237,0.27095368248647955,0.20112977324690087,0.694359537987117,-0.056913877039579196,0.6894131064082274,0.14548284549099863,0.21446784394443613,0.011575587910455787,-0.03911257939859272,0.2446734584420592,0.005787557668338223
-0.17210858896555695,0.8324911400278985,0.29460513765868,0.21379364636907647,0.16352788644823307,-0.060176926621503445,-0.01935726572097722,0.17125297469048661,-0.04977502450191547,0.05553633561995775,-0.03482282801345017,0.09113300273175885,-0.22892992200106693,1.3993466344173373,0.11984573005955668,0.0,0.1343913591290196,-0.00963234096119132,0.020313095515179694,-0.03721705282972233,-0.014183574290085776,-0.0171757098226626,0.005053133562223926,0.14863254274830248,0.8614385619902524,0.1953454882049178,-0.02739502725409616,0.0032521105850660177,4.055614559510943,0.05399541896772888,0.0005426731532470073,-0.01037374724643434,0.010822422413572565,0.25620801718070313,-0.15765920256324012,-0.17586292067153422,0.6904949071083593,0.0723746121406672,0.19436897963939676,0.01171563852063705,-0.027757893000581062,-0.009889900663885873,-0.007374068816016892
-0.2922511617892373,-0.015199488111853596,-0.2529541936877958,-0.12307531209874575,-0.3199672427463623,-0.3738586257382803,-0.009503114446518988,0.010425486817814592,0.03573939945942091,-0.008930897026488914,0.012646276406532287,-0.020928291410119308,0.22537445129587896,-0.017719485549969636,0.2395957226553764,0.0,1.1114559264573909,-0.02288754528464497,0.03299759914907935,-0.038047791911782064,0.07562944809858212,-0.038039423995271715,0.00683445777133639,0.0906419803532408,-0.01069282278260833,0.18576591848677138,-0.027466371187372978,0.004406351541702036,-0.3766759116830085,0.04615133554578066,-0.5814698387900268,0.010308413640349179,0.3475455186501459,0.09560831521142935,-0.2605412965337207,0.07680191906954706,0.5392377233023051,0.055254455921751926,0.23688175311722412,0.016380913032918835,-0.018515633686782402,0.2579149385699803,-0.008631340122889714
-0.07498542769763719,0.548218222494712,0.23912757868307935,0.3925234100347472,-0.07901137745264564,-0.20401780824155902,0.1393770147948048,0.3203314225074583,-0.12892955358584454,0.08397548937904449,-0.02498548678105879,0.12837295160015746,-0.38751538952472275,0.9662462294301682,-0.01068621556234619,0.0,0.23439834063882603,-0.02224931182423916,0.01860793101595095,-0.019611879003206538,0.3974187221609515,-0.0006957796305825032,0.006820965826592245,0.6783063370325391,-0.10723147488613008,0.17546045896310714,-0.02479223901966467,0.021428675480360634,-0.3341039393717005,0.39640897171218525,-0.7985761351955936,0.11289775380403426,-0.12894677501337531,-0.017151589449596535,-0.2345307406114681,0.009139419702119012,1.1135332304286534,0.09057715178983934,0.027985671447938693,0.01369481142658861,-0.1810314205984656,-0.17394957985952322,0.12365928371922287
-0.01882932316144967,0.6075746401548269,0.13706739946674226,0.16703760617975502,0.23624008373876054,-0.04475162231962098,0.038743411773286496,0.10320344173512078,-0.062908872750355,-0.00028521453895155027,-0.023791823123228608,0.06426916006286915,0.3969221821666575,-0.7110279023833297,0.4564148669894626,0.0,-0.8873600580511989,-0.010171006179371027,-2.2264662579775107,-0.05403572985223998,-0.008398696398481205,0.2080986214783729,0.0048285873375965615,-0.3233816201925021,-0.10488073394525992,0.012048423747036687,-0.03277996771019986,4.976223815993047e-06,3.716812153059667,0.042860896755603096,-0.1262162184464103,-0.16649624932611207,-0.1742668059648201,0.2270566569511834,-0.10627101732922427,-0.32257331612510043,1.1011160142880259,0.16260443174758749,0.13172736295688872,0.0036493545697902276,-0.014769162759535614,-0.028123424639550716,-0.009845696337059607
-0.06925490340788192,2.0053822948164206,0.25548354746227925,0.3342171279706196,0.12574593208576643,-0.2913610415197236,-0.0032619736806166885,0.1536227591374401,-0.0728694742868637,-0.01589802497380596,0.015769574217837173,0.11869004798233963,-0.19022663240657312,-0.3245537680150532,0.22785421954672266,0.0,0.9943513325892271,-0.026608191428967858,0.03398288433299505,-0.03336145233733015,-0.22002278124266544,-0.3411178685364421,0.008844950852209089,-0.1382295875021636,-0.5511687731329489,0.08163128699596998,-0.03144782350433623,0.002071360190789849,-0.2978849366010986,0.05024021660496318,0.3304092786961395,-0.17806327195946633,-0.43097022185543754,0.1863920985421641,1.3261617933235301,0.22364572977560118,0.5593417432064199,0.1991436527599534,0.13265001874252563,0.025453004142882464,-0.03621993950822065,-0.03728962697583364,-0.0137474309140458
-0.19381377538117248,0.26311378770790617,-0.2919886208411341,-0.005013796613871814,-0.13550159333904957,-0.06720743449873488,-0.013075485635641424,0.04707285078957421,0.014464596926923578,0.004486481932633985,0.011443089856677056,-0.0058053055015387595,-0.31527522555303067,0.5164191434122485,-0.16651156681022372,0.0,-0.8190769278080755,-0.02582088004034248,0.03661672999332766,-0.06457021086323433,-0.23208474641962704,0.18944985282237012,0.0039822568600083015,0.1677359982518492,0.1874144647056032,0.18592044213603326,-0.030880131925816862,0.0052756161288527266,-0.2631956106476465,0.04834532605072159,-0.25796301624173207,-0.07440687374282759,0.5995025659473034,0.10990967339199417,-0.23552206870998937,-0.0108998165872548,0.5318791249805174,0.11778241758865203,0.19800450737795067,0.0037134908809332108,-0.03531721520973827,0.14630615817067585,-0.004343422413459588
-0.158473231385628,0.5949901918537036,0.3019275532616729,0.005180142099173108,-0.21185552269671276,-0.09203043508612728,-0.010620093692616371,0.4061730894517602,0.013297397775499244,-0.011364155491430427,0.013504064001828022,-0.006524183154616507,-0.1051594778037842,0.1810021083746947,-0.1982647241598413,0.0,-1.1989637865770506,-0.026548320924135733,0.026822444466132578,-0.05715542912941205,-0.13228183420662154,-0.09690613886661154,0.007559316426672294,0.14867339563162577,0.43225382865885953,0.2062607201547847,-0.029608429059548715,0.002226092850366471,-0.3513590639519516,0.0421480707107204,0.0974676772851395,-0.028822928617105194,-0.12321588793624393,0.3048655404997251,-0.3413666725284716,-0.1599972725158116,0.5671602983044929,0.10320547421108012,0.22160625798787018,0.0024655769314360643,-0.03741431060193625,-0.06492514919413944,0.01177079437966531
-0.1869769652628262,0.38661498251032683,0.7199903253661988,-0.27379054969520045,0.16720048484621972,-0.1824397374294049,-0.08149408352837523,-0.11531205827677561,0.026257437006039656,0.11019651989330427,0.04345634949400692,0.003781435214890924,-0.24476420763510673,0.10056532934354478,0.10181213542572251,0.0,-0.23285066341760327,-0.018785770453945715,0.03756439819808341,-0.0032018524239649654,-0.06878009610680533,-0.34587348369100024,0.006637121406991286,0.32210716853442134,1.2872292613413663,-0.05342192079720647,0.7535605874804086,-0.00043606599415782406,-0.25194357757629987,0.036234872166837115,-0.17634740926601802,-0.521642938587485,-0.6713311366423941,0.6003202755848204,-0.11352229124070448,0.114591882944449,0.4656836336761903,0.1516843638119681,0.2735534104902756,0.05875512657448022,-0.0007280056211466368,0.3950134922082661,-0.007416151057785446
-0.29215590414140546,1.6707012978117934,0.08355358736312059,-0.3536086868416476,-0.8193254260648238,-0.468330138092923,-0.00894688695224525,-0.43280786422430206,0.012383198140629223,0.029910648600014984,0.011685878353889232,0.00011317811533090747,0.300658688450861,-0.19182429317967586,0.20843333796879154,0.0,0.4068026271470303,-0.022638972006972003,0.01876709211446479,-0.0455615105573009,-0.10705087399902492,1.058485780463315,0.009644539903713552,-0.059820839853493186,1.839639774825962,0.2974820900030393,-0.01720049335651004,0.00552678129285581,-0.36924007595100244,0.04601998799632239,0.32129261724587205,0.01076571219655236,-0.10088430037784833,0.2581370706888212,-0.19172497928106166,0.2356680683633895,0.533983077569058,0.07744626782985571,0.22969326205427906,0.05908148642449404,-0.03275241435380931,-0.2332570873923016,0.02733842179253157
-0.19399958114983082,0.8976319277250506,0.8749003506468961,0.23781993148967084,0.5477785355650356,-0.18355173011949857,0.07976931513156345,0.220583725458659,0.012533858077095967,0.026244224557009428,-0.09449886071827589,0.019704130084435015,0.6773837013121339,-0.07873312542454865,0.9880525070027263,0.0,0.5664561561458419,-0.012790278041341483,0.021836108951085804,0.005612751990514862,0.03702757326237633,0.07573506398327601,0.0014956911706534412,0.3363442089175123,-0.41124522386962,-0.16994668470353907,0.38897325988762055,0.0005847840524467945,-0.26047220548154476,0.032228098992199916,0.7088294453629582,-0.3353183235310858,-0.12358837476301548,-1.0609313969900132,0.6414123374501934,0.3342669041390485,-1.2852801004467413,-0.07846692752902903,0.20937138910662026,-0.38037717563862644,0.38612813232406884,0.1243993194272026,0.3589758846159679
-0.09983299009086398,0.48077068402637796,-0.09852342922398301,-0.38638468538723364,-0.1366044905319649,-0.35296887128540166,-0.02589238657383891,-0.22479485061510213,0.024605167618332147,-0.014562921656137581,0.0063151390439514675,-0.013312570411383078,0.3123399484849156,-0.5167286385849267,-0.39042490905235955,0.0,0.8148908915653216,-0.023939828509228156,0.02619371626709029,-0.03251916529081729,0.14400875475335262,0.03093412266128463,0.005728059061149911,0.6598522421487463,-0.08994776655337113,0.019650184905749227,-0.01800996452866834,0.0051361671314691226,-0.3942102781208919,0.062426063342212144,-0.6816438554815198,-0.027171118523776284,0.49783170062710663,0.4733824164814188,0.6033192970872899,-0.09092167017355272,0.7203397177973869,0.06532884111492394,0.19160503201669113,0.010760410837808411,-0.04005927683679367,-1.4358343399809963,-0.025688333972592188
-0.2828353904738402,0.1709711796378798,0.05965255589560327,0.15287967426248156,-0.3703196081645241,-0.43313205196614696,-0.00718498813257832,0.16406442875840524,0.07324508933915881,-0.006113961249172797,0.009404869235060667,-0.0024603618199517162,-0.8075993601031953,0.2191337654682981,-0.06431685379680212,0.0,0.30369984892123314,-0.024305097998445806,0.0180912304452626,-0.04129482889155743,0.419854492379673,-0.016114963681557064,0.004787269063696918,0.35472531041795974,-0.42001563930496183,-0.0977207664569593,-0.03275042883211984,-0.00021750850501100986,-0.307486257482781,0.04270490921074975,-0.9976335881548304,0.023703224760740226,-0.1300597641899848,1.2449041612323262,-0.06440456664523422,0.1813631815816302,0.35013369766481495,0.1345992177994728,0.12118157642830284,-0.12667169765340922,-0.04897297384171973,0.15622755339156774,-0.0017558295978842692
-0.2989795526345511,0.7428732184930509,-0.0352448410934469,-0.037729654513913476,-0.488988271628488,-0.10278627823152447,-0.07692012976901845,0.3820623707319182,-0.02883074473370321,-0.01601329053222952,0.02595616561174235,0.004964515872908756,-0.050499087224354124,0.08402606639402105,0.377947608309936,0.0,-1.5591235040102398,-0.022185902636150764,0.023206479536804474,-0.029486355700882136,0.03812761769113425,-0.0899379910586913,0.006619728109779856,0.005588101837791802,0.34086847128181097,0.029976162556072945,-0.5900336462589106,0.0007004483046136703,-0.309331956537586,0.029402926759921188,-0.16844901661523884,-0.4663353502544109,-0.22518446046929524,-2.5895803142976304,-0.6927246793395051,0.16535399319789984,-2.661428981936308,-0.7879518657497759,-3.575990385219688,0.022375629889385372,0.0241491889197581,-0.06997850939296021,-0.11095016844773913
-0.17862584281372434,1.5674630348353704,-0.32199091789998346,-0.26125463249207226,-0.1687586939892116,-0.29601246982498086,-0.005579900539837253,-0.11606974528738091,0.012807668937168577,0.007247947890465679,0.023449970084427414,-0.006096923974329795,-0.20244862642606723,0.0008425743675343443,0.35718968738222906,0.0,-0.7890986939221142,-0.02392921284150922,0.029370074672120466,-0.059775766452292024,-0.30226741385552347,-0.24297426394983254,0.008172493488672194,0.1865286709476123,-0.039599471387046815,0.4841735578172362,-0.030019054971329305,-0.0045797175294534824,-0.32956918455322703,0.04821201724868804,1.2070348319520927,0.009021228507077098,-0.683578481687147,0.23019068835140166,-0.3778408605578132,0.136746130024821,0.31330270895803286,0.06161837806887513,0.21487106388078345,0.01789932027974698,0.007508132829665052,0.01767241018840392,0.021354093250617764
-0.32769332693453807,0.36740772178871584,0.25893983110858015,0.012396081108788821,-0.12249210232587829,-0.2127527756334129,0.0002863371857133022,0.09647134504645591,0.037657321048092926,-0.015211406428032826,0.012691857737938454,-0.021387828230902697,0.07205673963978962,-0.31352231529763014,0.12289768105526168,0.0,1.8298694203428347,-0.025433856190775032,0.032479692615440994,-0.036126680943497066,-0.040217444393238766,-0.03856150073247125,0.006676329818946235,-0.033687949555255746,1.6505365670306245,0.1443517943314757,-0.030935588870443134,-0.004352801177732739,-0.38236506938703485,0.05949772897304184,-0.6507682912965428,0.010143107831927073,-0.1512713122134021,-0.13395231467360794,-0.2013982419499178,0.19189422010567184,0.5421166849978332,0.04747119919980202,0.21030501482170746,0.008138001446690865,-0.03194758182581497,0.11664595992843592,-0.015480901573110462
